"年度","月份區間","分類","檢體名稱","農藥殘留量","抽樣衛生局","抽樣地點"
"111","9~10","大漿果類","奇異果","合格","宜蘭縣","金是金股份有限公司/宜蘭縣員山鄉永同路三段20號"
"111","9~10","大漿果類","有機紅龍果","合格","新竹縣","竹北康是美藥局(聖德科斯)/新竹縣竹北市自強南路211號"
"111","9~10","大漿果類","百香果","合格","嘉義市","全聯實業股份有限公司嘉義民國分公司/嘉義市東區民國路30號"
"111","9~10","大漿果類","有機紅龍果","合格","屏東縣","家福股份有限公司屏東分公司/屏東縣屏東市仁愛路188號"
"111","9~10","大漿果類","特選百香果","合格","彰化縣","甜蜜蜜水果行/彰化縣彰化市信義里長壽街79號"
"111","9~10","大漿果類","火龍果","合格","彰化縣","珍香甜水果店/彰化縣和美鎮和東里愛物路臨46號"
"111","9~10","大漿果類","牛奶鳳梨","合格","彰化縣","臻甜美水果/彰化縣員林市光明里博愛路26-2號"
"111","9~10","大漿果類","木瓜","合格","彰化縣","可景水果行/彰化縣北斗鎮光復里復興路342號"
"111","9~10","大漿果類","香蕉","合格","彰化縣","可景水果行/彰化縣北斗鎮光復里復興路342號"
"111","9~10","大漿果類","有機酪梨","合格","臺中市","聖德科斯-臺中崇德門市/臺中市北區崇德路一段647號"
"111","9~10","大漿果類","滿天星百香果","合格","臺北市","熊媽媽電商股份有限公司(網購平臺)/新北市新莊區幸福東路67號"
"111","9~10","大漿果類","金鑽17號鳳梨","合格","臺北市","熊媽媽電商股份有限公司(網購平臺)/新北市新莊區幸福東路67號"
"111","9~10","大漿果類","木瓜","合格","新竹市","YUMMY雅米私房料理/新竹市東區中華路二段170巷72號"
"111","9~10","大漿果類","奇異果","合格","苗栗縣","佳鄉水果行/苗栗縣竹南鎮自由街60號"
"111","9~10","大漿果類","黃金奇異果","合格","苗栗縣","銅鑼水果行/苗栗縣銅鑼鄉銅鑼村6鄰中正路179號"
"111","9~10","大漿果類","奇異果","合格","苗栗縣","兄弟水果/苗栗縣苗栗市清華里福星街一號"
"111","9~10","大漿果類","木瓜","合格","新北市","家福股份有限公司土城廣明分公司/新北市土城區廣明街63巷31號1樓及地下1樓"
"111","9~10","大漿果類","百香果","合格","新竹市","三商家購股份有限公司新竹延平分公司/新竹市香山區延平路二段235、237號"
"111","9~10","大漿果類","木瓜","合格","新竹市","全聯實業股份有限公司新竹城北分公司/新竹市北區北門里中正路245號1樓"
"111","9~10","大漿果類","台農二號木瓜","合格","新竹市","有限責任台灣主婦聯盟生活消費合作社三葉站/新竹市東區三民路6號1樓"
"111","9~10","大漿果類","百香果","合格","雲林縣","全聯實業股份有限公司斗六西平分公司/雲林縣斗六市西平路248號"
"111","9~10","大漿果類","木瓜","合格","嘉義縣","永林水果店/嘉義縣朴子市中正里第一公有零售市場第一樓店舖第三二之二號"
"111","9~10","大漿果類","芭蕉","合格","嘉義縣","游芭絲鄒宴餐廳/嘉義縣阿里山鄉山美村1鄰1-8號"
"111","9~10","大漿果類","紐西蘭綠色奇異果","合格","雲林縣","三商家購股份有限公司斗南大同分公司/雲林縣斗南鎮西岐里大同路136號"
"111","9~10","大漿果類","木瓜","合格","嘉義縣","水果飲料店/嘉義縣義竹鄉六桂村202-2號"
"111","9~10","大漿果類","日陞有機木瓜","合格","雲林縣","雲林縣斗南鎮農會/雲林縣斗南鎮中天里中山路116號"
"111","9~10","大漿果類","網室木瓜","合格","臺北市","古意人水果專賣店/臺北市北投區中央南路一段159、161號"
"111","9~10","大漿果類","釋迦","合格","臺北市","古意人水果專賣店/臺北市北投區中央南路一段159、161號"
"111","9~10","大漿果類","木瓜","合格","臺北市","廉美鮮果行/臺北市大安區和平東路二段311巷28號"
"111","9~10","大漿果類","木瓜","合格","臺北市","春天素食餐廳股份有限公司大安分公司(春天素食餐廳臺北大安店)/臺北市大安區和平東路一段177號3樓"
"111","9~10","大漿果類","黃金奇異果","合格","連江縣","港之香/連江縣南竿鄉獅子市場1樓"
"111","9~10","大漿果類","紐~奇異果","合格","臺東縣","全聯實業股份有限公司成功大同分公司/臺東縣成功鎮三民里大同路29號"
"111","9~10","大漿果類","紐西蘭奇異果","合格","澎湖縣","全聯實業股份有限公司澎湖民權分公司/澎湖縣馬公市啟明里民權路51號"
"111","9~10","大漿果類","火龍果白肉","合格","臺南市","北海道生鮮超市(吉野樂有限公司)/臺南市永康區復國一路322巷6號"
"111","9~10","大漿果類","火龍果","合格","臺南市","叔叔的賣商行有限公司/臺南市北區國姓里西門路四段40號1樓"
"111","9~10","大漿果類","香蕉","合格","臺南市","沐鮮果舖/臺南市新市區新和里富林路323號1樓"
"111","9~10","大漿果類","香蕉","合格","臺南市","貴族世家新營店/臺南市新營區復興路416號"
"111","9~10","大漿果類","木瓜","合格","臺南市","貴族世家新營店/臺南市新營區復興路416號"
"111","9~10","大漿果類","香蕉","合格","花蓮縣","華玉冰菓店/花蓮縣瑞穗鄉中華路39號"
"111","9~10","大漿果類","奇異果","合格","高雄市","全聯實業股份有限公司鳳山頂豐分公司/高雄市鳳山區頂豐街21、23號"
"111","9~10","大漿果類","網室栽培木瓜","合格","臺北市","延桔行(延桔水果行)/臺北市中正區愛國西路52號"
"111","9~10","大漿果類","產銷履歷木瓜","合格","宜蘭縣","全聯實業股份有限公司宜蘭三清分公司/宜蘭縣宜蘭市負郭里三清路96號"
"111","9~10","大漿果類","百香果","合格","宜蘭縣","全聯實業股份有限公司宜蘭三清分公司/宜蘭縣宜蘭市負郭里三清路96號"
"111","9~10","小漿果類","美國青無籽葡萄","合格","嘉義縣","全聯實業股份有限公司嘉義梅山分公司/嘉義縣梅山鄉梅北村中山路332-5號"
"111","9~10","小漿果類","美國青無籽葡萄","合格","嘉義縣","全聯實業股份有限公司民雄頭橋分公司/嘉義縣民雄鄉福樂村埤角139號1樓"
"111","9~10","小漿果類","芭樂","合格","雲林縣","台灣糖業(股)公司直營冰品福利社/雲林縣斗六市糖廠路55號"
"111","9~10","小漿果類","葡萄","合格","臺北市","青青食尚花園會館(兆辰育樂事業有限公司)/臺北市士林區至善路二段266巷64號"
"111","9~10","小漿果類","無籽葡萄","合格","臺北市","濱江果菜市場6-07攤-陳○樺/臺北市中山區"
"111","9~10","小漿果類","有機紅葡萄","合格","基隆市","里仁事業股份有限公司基隆新豐分公司/基隆市中正區新豐街375號"
"111","9~10","小漿果類","蓮霧","合格","花蓮縣","明利青菓行/花蓮縣花蓮市國富十街70號"
"111","9~10","小漿果類","美國綠葡萄","合格","花蓮縣","遠百企業股份有限公司花蓮分公司/花蓮縣花蓮市和平路581號B1"
"111","9~10","小漿果類","美國黑葡萄","合格","花蓮縣","遠百企業股份有限公司花蓮分公司/花蓮縣花蓮市和平路581號B1"
"111","9~10","小漿果類","甜地球葡萄","合格","苗栗縣","蜜天下水果園/苗栗縣竹南鎮光復路264號"
"111","9~10","小漿果類","藍莓","合格","宜蘭縣","金是金股份有限公司/宜蘭縣員山鄉永同路三段20號"
"111","9~10","小漿果類","番石榴-珍珠芭樂","合格","屏東縣","家福股份有限公司屏東分公司/屏東縣屏東市仁愛路188號"
"111","9~10","小漿果類","韓國香印麝香葡萄","合格","臺北市","瓦克新鮮屋有限公司(網購平台)/臺北市大安區建國南路二段296號"
"111","9~10","小漿果類","日本晴王麝香葡萄","合格","臺北市","好初水果有限公司(放心初蔬果網)(網購平台)/新北市板橋區中山路一段279號"
"111","9~10","小漿果類","珍珠芭樂","合格","新竹市","全聯實業股份有限公司新竹南大分公司/新竹市東區南大路421號"
"111","9~10","小漿果類","紅無子葡萄","合格","苗栗縣","佳鄉水果行/苗栗縣竹南鎮自由街60號"
"111","9~10","小漿果類","小藍莓","合格","苗栗縣","佳鄉水果行/苗栗縣竹南鎮自由街60號"
"111","9~10","小漿果類","美國黑無籽葡萄","合格","基隆市","全聯實業股份有限公司基隆東明分公司/基隆市信義區東明路177號1樓"
"111","9~10","小漿果類","祕魯優選藍莓","合格","基隆市","全聯實業股份有限公司基隆東明分公司/基隆市信義區東明路177號1樓"
"111","9~10","小漿果類","月亮黑手指葡萄","合格","臺北市","古意人水果專賣店/臺北市北投區中央南路一段159、161號"
"111","9~10","小漿果類","(進口)精選紅無籽葡萄","合格","臺北市","家福股份有限公司南港二分公司/臺北市南港區南港路二段146號地下"
"111","9~10","小漿果類","進口綠無籽葡萄","合格","臺北市","森豪蔬果行(永祥蔬果生鮮超市)/臺北市中山區遼寧街257號"
"111","9~10","小漿果類","紅地球葡萄","合格","臺北市","森豪蔬果行(永祥蔬果生鮮超市)/臺北市中山區遼寧街257號"
"111","9~10","小漿果類","美國無籽綠葡萄","合格","桃園市","好市多股份有限公司中壢分公司/桃園市中壢區320民族路六段508號"
"111","9~10","小漿果類","美國無籽藍寶石黑葡萄","合格","桃園市","好市多股份有限公司中壢分公司/桃園市中壢區320民族路六段508號"
"111","9~10","小漿果類","冷凍蔓越莓-有機","合格","臺南市","里仁事業股份有限公司文南店/臺南市南區文南路67號"
"111","9~10","小漿果類","巨峰葡萄","合格","臺南市","全聯實業股份有限公司柳營中山分公司/臺南市柳營區東昇里中山西路一段165、171號"
"111","9~10","小漿果類","青葡萄","合格","臺南市","北海道生鮮超市/臺南市仁德區仁義里仁義一街77號"
"111","9~10","核果類","凱特","合格","桃園市","桃園市果菜運銷合作社(建勝)/桃園市龜山區萬壽路二段1339號"
"114","7~8","果菜類","乾燥洛神花","合格","宜蘭縣","洛小果農場/宜蘭縣冬山鄉進利路121號"
"114","7~8","果菜類","糯米椒","合格","宜蘭縣","喜互惠生鮮超市(礁溪店)/宜蘭縣礁溪鄉礁溪路五段38號"
"114","7~8","果菜類","有機紅辣椒","合格","宜蘭縣","喜互惠生鮮超市(礁溪店)/宜蘭縣礁溪鄉礁溪路五段38號"
"114","7~8","果菜類","有機茄子","合格","宜蘭縣","喜互惠生鮮超市(礁溪店)/宜蘭縣礁溪鄉礁溪路五段38號"
"114","7~8","果菜類","青椒","合格","宜蘭縣","全聯實業股份有限公司羅東光榮分公司/宜蘭縣羅東鎮光榮路200號"
"114","7~8","果菜類","辣椒","合格","花蓮縣","大陸妹果菜行/花蓮縣花蓮市重慶路/星空海藍大飯店斜對面"
"114","7~8","果菜類","辣椒","合格","花蓮縣","百峰菓菜行/花蓮縣花蓮市中央路三段403號16攤位"
"114","7~8","果菜類","青椒","合格","花蓮縣","全聯實業股份有限公司建國分公司/花蓮縣吉安鄉建國路一段119-3號"
"114","7~8","果菜類","青辣椒","合格","花蓮縣","光豐農會生鮮超市/花蓮縣光復鄉華新街1號"
"114","7~8","果菜類","牛番茄","合格","臺東縣","臺東縣臺東地區農會附設農民購物中心-中正/臺東縣臺東市中正路212號"
"114","7~8","果菜類","茄子","合格","臺東縣","臺東縣臺東地區農會附設農民購物中心-中正/臺東縣臺東市中正路212號"
"114","7~8","果菜類","青椒","合格","臺東縣","員發菓菜號/臺東縣臺東市博愛路362巷1-5號"
"114","7~8","果菜類","紅椒","合格","臺東縣","員發菓菜號/臺東縣臺東市博愛路362巷1-5號"
"114","7~8","果菜類","青椒","合格","澎湖縣","全聯實業股份有限公司澎湖湖西分公司/澎湖縣湖西鄉湖西村77-18號"
"114","7~8","果菜類","牛蕃茄","合格","金門縣","漁會超市/金門縣金城鎮民族路127號"
"114","7~8","果菜類","彩色甜椒","合格","金門縣","漁會超市/金門縣金城鎮民族路127號"
"114","7~8","果菜類","青辣椒","合格","金門縣","金門縣農會特產中心/金門縣金城鎮民生路六號"
"114","7~8","果菜類","有機茄子","合格","金門縣","金門縣農會特產中心/金門縣金城鎮民生路六號"
"114","7~8","果菜類","有機甜椒","合格","金門縣","金門縣農會特產中心/金門縣金城鎮民生路六號"
"114","7~8","果菜類","秋葵","合格","金門縣","金門縣農會特產中心/金門縣金城鎮民生路六號"
"114","7~8","果菜類","辣椒","合格","金門縣","金門縣農會特產中心/金門縣金城鎮民生路六號"
"114","7~8","果菜類","青椒","合格","連江縣","福祥企業社/連江縣南竿鄉福沃村143號"
"114","7~8","果菜類","辣椒","合格","連江縣","榮興商店/連江縣南竿鄉介壽村361號"
"114","7~8","果菜類","大辣椒","可尼丁(Clothianidin) 0.07 (0.05)","新北市","金田興業股份有限公司(Nara Thei 新北新莊宏匯店)/新北市新莊區新北大道四段3號7樓"
"114","7~8","果菜類","辣椒","撲克拉(Prochloraz) 0.05 (不符使用規定)","新北市","蔥薑蒜辣椒批發零售/新北市三重區五華街331號"
"114","7~8","果菜類","辣椒","撲克拉(Prochloraz) 0.02 (不符使用規定)","臺北市","馬來亞餐廳有限公司/臺北市大同區長安西路287之2號1樓"
"114","7~8","果菜類","大辣椒","益達胺(Imidacloprid) 0.64 (0.5)","新竹縣","水果公園農產超市/新竹縣竹北市嘉豐南路二段100號"
"114","7~8","果菜類","嚴選青椒","撲克拉(Prochloraz) 0.22 (不符使用規定)","雲林縣","全聯實業股份有限公司元長元南分公司/雲林縣元長鄉長南村8鄰元南路57號、57-1號"
"114","7~8","果菜類","青椒","腐絕(Thiabendazole) 0.11 (不符使用規定)","嘉義市","三商家購股份有限公司嘉義文雅分公司/嘉義市東區文雅街253號"
"114","7~8","果菜類","青椒","腐絕(Thiabendazole) 0.17 (不符使用規定)","高雄市","全聯實業股份有限公司湖內保生分公司/高雄市湖內區葉厝里保生路169號"
"114","7~8","瓜菜類","南瓜","合格","基隆市","三商家購股份有限公司基隆西定分公司/基隆市中山區西定路108號"
"114","7~8","瓜菜類","絲瓜","合格","基隆市","全聯實業股份有限公司暖暖分公司/基隆市暖暖區暖暖街246巷166號1樓及地下1樓"
"114","7~8","瓜菜類","牛奶南瓜","合格","基隆市","順元行/基隆市安樂區麥金路127巷8-1號果菜市場"
